dataset,method,vehicle_id,seg_index,rmse_full_pct,mae_full_pct,maxerr_full_pct,rmse_postconv_pct,mae_postconv_pct,maxerr_postconv_pct,t_conv_strict_s,t_conv_hold_s,t_conv_legacy_s,duration_s,n_samples
Deng_BAIC_EU500,ekf,vehicle_10,955,3.974258806479013,2.993466167890089,8.83304448603634,2.0296830507455863,1.674821722343373,4.983394810208197,1580.0,1580.0,1580.0,6363.0,637.0
Deng_BAIC_EU500,coulomb,vehicle_10,955,51.19540986896401,41.93979663338391,94.15579546743318,,,,,,820.0,6363.0,637.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,955,4.828765710436569,3.2133986540498887,15.200000000000003,3.3798307374709595,3.2744186046511636,4.799999999999994,5943.0,0.0,0.0,6363.0,637.0
Deng_BAIC_EU500,ekf,vehicle_10,956,26.710789877777103,20.869771281101578,52.800000000000004,1.7645886765590326,1.3202522931877716,4.420148419266113,650.0,650.0,,920.0,93.0
Deng_BAIC_EU500,coulomb,vehicle_10,956,11.815875206053386,10.453280561117289,19.999999999999996,3.2013321976345086,2.970688093869734,4.984289808429121,730.0,730.0,,920.0,93.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,956,2.853833396354503,2.6732632086684944,4.368679354479344,2.853833396354503,2.6732632086684944,4.368679354479344,0.0,0.0,0.0,920.0,93.0
Deng_BAIC_EU500,ekf,vehicle_10,957,10.730625695327777,7.277303084278916,29.44302373593926,,,,,1231.0,1231.0,4733.0,475.0
Deng_BAIC_EU500,coulomb,vehicle_10,957,49.39392025120113,40.76556685646706,90.6376300574714,,,,,,610.0,4733.0,475.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,957,6.002349788651378,4.953792838865912,16.400000000000002,,,,,140.0,140.0,4733.0,475.0
Deng_BAIC_EU500,ekf,vehicle_10,958,9.7697395068966,7.278444299714361,28.365424531581073,3.386630817299537,3.287804878048781,4.799999999999994,4093.0,911.0,911.0,4493.0,450.0
Deng_BAIC_EU500,coulomb,vehicle_10,958,55.28780253423129,45.991332462413794,93.94492431034486,,,,,,531.0,4493.0,450.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,958,6.603968717926077,5.627224884714136,17.200000000000003,3.386630817299537,3.287804878048781,4.799999999999994,4093.0,0.0,0.0,4493.0,450.0
Deng_BAIC_EU500,ekf,vehicle_10,959,4.426366857266414,3.6526718983287463,9.598122204864639,2.581487446926356,2.4074436484504234,4.931733827578977,1680.0,1680.0,10.0,5613.0,562.0
Deng_BAIC_EU500,coulomb,vehicle_10,959,50.245751373309034,41.245425151852345,90.0,,,,,,740.0,5613.0,562.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,959,5.840185722764346,4.898317204260792,16.400000000000002,,,,,810.0,810.0,5613.0,562.0
Deng_BAIC_EU500,ekf,vehicle_10,960,10.391189931471867,7.364234438898563,23.437044646469147,,,,,2251.0,2251.0,6754.0,676.0
Deng_BAIC_EU500,coulomb,vehicle_10,960,54.93563235831312,45.565929171643,94.4,,,,,,811.0,6754.0,676.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,960,5.928091174107866,5.026200161932735,16.000000000000004,,,,,1101.0,1101.0,6754.0,676.0
Deng_BAIC_EU500,ekf,vehicle_10,961,10.864884163229405,8.233513138677745,28.800000000000004,3.305092489422401,3.2218181818181826,4.799999999999994,4493.0,1191.0,1191.0,5033.0,504.0
Deng_BAIC_EU500,coulomb,vehicle_10,961,62.37706222749237,52.574032953848175,97.6,,,,,,521.0,5033.0,504.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,961,7.258907129493744,6.5118066176671405,18.000000000000004,3.305092489422401,3.2218181818181826,4.799999999999994,4493.0,4493.0,961.0,5033.0,504.0
Deng_BAIC_EU500,ekf,vehicle_10,962,7.894279045514644,5.365075871857677,67.6,3.2765048254149955,3.187096774193549,4.799999999999994,2058.0,96.0,96.0,2546.0,319.0
Deng_BAIC_EU500,coulomb,vehicle_10,962,21.649756675597285,18.629669953122203,36.08731994252883,,,,,,528.0,2546.0,319.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,962,7.825364573593838,6.642085329977414,17.200000000000003,3.2765048254149955,3.187096774193549,4.799999999999994,2058.0,2058.0,504.0,2546.0,319.0
Deng_BAIC_EU500,ekf,vehicle_10,963,13.455664036684064,9.355787148011968,53.2,,,,,460.0,460.0,2407.0,242.0
Deng_BAIC_EU500,coulomb,vehicle_10,963,24.430872201872937,20.25801773183243,46.02057690804598,,,,,,530.0,2407.0,242.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,963,8.493557042258267,7.296208305497073,18.400000000000006,,,,,,0.0,2407.0,242.0
Deng_BAIC_EU500,ekf,vehicle_10,964,2.5169579446915282,2.2244232155167785,6.749117837233632,2.306480912998172,2.0891169431527277,4.734759862293448,100.0,100.0,100.0,2551.0,256.0
Deng_BAIC_EU500,coulomb,vehicle_10,964,14.171887219390328,12.13739899836866,27.216860785440655,,,,,,820.0,2551.0,256.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,964,6.281598722813049,4.848842092300333,16.799999999999994,,,,,0.0,0.0,2551.0,256.0
Deng_BAIC_EU500,ekf,vehicle_10,965,3.0713205965289774,2.818447224211764,16.01565525345274,4.020349838915131,3.980872029756849,4.799999999999994,5173.0,10.0,10.0,5643.0,565.0
Deng_BAIC_EU500,coulomb,vehicle_10,965,44.35976459003727,36.47591975317543,78.44861121072826,,,,,,800.0,5643.0,565.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,965,6.062868103184085,4.83622446744501,16.400000000000002,4.023265671897228,3.9833333333333325,4.799999999999994,5173.0,0.0,0.0,5643.0,565.0
Deng_BAIC_EU500,ekf,vehicle_10,966,12.083180871396843,8.77114737421114,32.0,3.3792802316056787,3.2651162790697685,4.799999999999994,4252.0,1141.0,1141.0,4673.0,468.0
Deng_BAIC_EU500,coulomb,vehicle_10,966,59.43332347903558,49.575324100689414,98.0,,,,,,530.0,4673.0,468.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,966,6.7940498454609655,6.017730863495701,17.200000000000003,3.3792802316056787,3.2651162790697685,4.799999999999994,4252.0,610.0,610.0,4673.0,468.0
Deng_BAIC_EU500,ekf,vehicle_10,967,13.361552913059748,8.735678843863516,34.38738848308684,3.6606010435446255,3.5705882352941183,4.799999999999994,5393.0,1481.0,1481.0,6064.0,607.0
Deng_BAIC_EU500,coulomb,vehicle_10,967,55.48801147556749,45.90814591458536,95.5841439501918,,,,,,731.0,6064.0,607.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,967,5.946534971119231,4.981893533261791,16.799999999999994,3.6606010435446255,3.5705882352941183,4.799999999999994,5393.0,0.0,0.0,6064.0,607.0
Deng_BAIC_EU500,ekf,vehicle_10,968,10.022350633330422,7.956355735172527,25.2,4.799999999999994,4.799999999999994,4.799999999999994,4703.0,1271.0,1271.0,4713.0,472.0
Deng_BAIC_EU500,coulomb,vehicle_10,968,58.587134699508724,49.158652432451,95.2,,,,,,530.0,4713.0,472.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,968,7.86685079948615,7.1992058338309945,17.599999999999994,4.799999999999994,4.799999999999994,4.799999999999994,4703.0,4703.0,3192.0,4713.0,472.0
Deng_BAIC_EU500,ekf,vehicle_10,969,4.881755489070434,4.4835288928216235,16.000576167977766,3.6744641441968042,3.5855421686746993,4.799999999999994,4347.0,440.0,440.0,5004.0,626.0
Deng_BAIC_EU500,coulomb,vehicle_10,969,52.67867645413069,43.99666209637604,86.96808979118771,,,,,,600.0,5004.0,626.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,969,6.799501954510095,5.870694838286917,17.599999999999994,3.6744641441968042,3.5855421686746993,4.799999999999994,4347.0,0.0,0.0,5004.0,626.0
Deng_BAIC_EU500,ekf,vehicle_10,970,19.096320782992287,19.089083447627857,20.090919580459754,,,,,,,2091.0,210.0
Deng_BAIC_EU500,coulomb,vehicle_10,970,11.566445065717458,10.055618686453196,19.999999999999996,2.8571131065914064,2.5117359272030657,4.6684643659003715,1601.0,1601.0,1601.0,2091.0,210.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,970,2.4504774108511453,2.0972163733918068,4.345742424967969,2.4504774108511453,2.0972163733918068,4.345742424967969,0.0,0.0,0.0,2091.0,210.0
Deng_BAIC_EU500,ekf,vehicle_10,971,6.846834356934909,5.7462232946758975,54.79999999999999,3.651483716701108,3.559420289855073,4.799999999999994,2892.0,2892.0,60.0,3572.0,358.0
Deng_BAIC_EU500,coulomb,vehicle_10,971,36.793275400890536,31.331961545158286,59.19261079118776,,,,,,510.0,3572.0,358.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,971,8.041408958451903,7.0822513006045975,18.400000000000006,3.651483716701108,3.559420289855073,4.799999999999994,2892.0,2892.0,1341.0,3572.0,358.0
Deng_BAIC_EU500,ekf,vehicle_10,972,8.786149034550306,7.3130702090096715,22.4,3.30707940538905,3.212903225806453,4.799999999999994,4771.0,1225.0,1225.0,5260.0,658.0
Deng_BAIC_EU500,coulomb,vehicle_10,972,63.504177558894014,54.150319581499126,97.6,,,,,,512.0,5260.0,658.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,972,8.576752914956746,7.888834110940858,18.400000000000006,3.30707940538905,3.212903225806453,4.799999999999994,4771.0,4771.0,3306.0,5260.0,658.0
Deng_BAIC_EU500,ekf,vehicle_10,973,8.911267726766562,7.3911391246076725,18.4,4.396008202483459,4.385297434569542,4.937382520537215,2789.0,1408.0,1408.0,3009.0,302.0
Deng_BAIC_EU500,coulomb,vehicle_10,973,35.62441611239301,29.078915588078218,67.6,,,,,,521.0,3009.0,302.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,973,8.977630328784143,8.291929564023,15.531122781480025,4.298924950377821,4.281688462016002,4.8336410621775405,2839.0,2839.0,,3009.0,302.0
Deng_BAIC_EU500,ekf,vehicle_10,974,16.245530464914353,10.496210887657446,52.400000000000006,3.6636047821783397,3.575,4.799999999999994,3530.0,3530.0,583.0,4162.0,521.0
Deng_BAIC_EU500,coulomb,vehicle_10,974,38.76347440675686,32.73290475629318,62.981326911877474,,,,,,607.0,4162.0,521.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,974,8.524192768679384,7.682568911232009,19.200000000000006,3.6636047821783397,3.575,4.799999999999994,3530.0,3530.0,3530.0,4162.0,521.0
Deng_BAIC_EU500,ekf,vehicle_10,975,2.258562181322853,2.096251107838549,4.071811169531447,2.258562181322853,2.096251107838549,4.071811169531447,0.0,0.0,0.0,5060.0,633.0
Deng_BAIC_EU500,coulomb,vehicle_10,975,38.15902749082626,31.284202719758724,69.93613545210727,,,,,,817.0,5060.0,633.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,975,6.211498550633095,4.945872607993927,16.400000000000002,3.4546801320548943,3.3481481481481485,4.799999999999994,4636.0,0.0,0.0,5060.0,633.0
Deng_BAIC_EU500,ekf,vehicle_10,976,14.777844677700791,8.935085493460186,57.2,3.34142049270829,3.2581818181818183,4.799999999999994,2718.0,2718.0,276.0,3258.0,327.0
Deng_BAIC_EU500,coulomb,vehicle_10,976,33.393265926751184,28.24190589021289,54.921633000000114,,,,,,526.0,3258.0,327.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,976,8.023954153758435,7.037086402650234,18.000000000000004,3.34142049270829,3.2581818181818183,4.799999999999994,2718.0,2718.0,1237.0,3258.0,327.0
Deng_BAIC_EU500,ekf,vehicle_10,977,12.95434283256592,10.162211306109018,22.8,2.2559898097256177,2.0182104522728497,4.996288917157898,2491.0,2491.0,2491.0,4562.0,457.0
Deng_BAIC_EU500,coulomb,vehicle_10,977,34.15290516794147,27.83921298085122,66.44037442145567,,,,,,800.0,4562.0,457.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,977,4.858798832797663,4.368088425445378,9.239159758988503,3.174898198212766,3.094512227054757,4.9332147644911455,1391.0,1391.0,1391.0,4562.0,457.0
Deng_BAIC_EU500,ekf,vehicle_10,978,8.006024457123944,6.675847493582089,17.6,4.28714727935743,4.2786963719423206,4.920656369371745,3691.0,1564.0,1564.0,4212.0,423.0
Deng_BAIC_EU500,coulomb,vehicle_10,978,49.76473215483598,41.681920717625424,84.4,,,,,,530.0,4212.0,423.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,978,8.390181931397409,7.602745182827836,17.599999999999994,,,,,,3691.0,4212.0,423.0
Deng_BAIC_EU500,ekf,vehicle_10,979,9.171683706746823,6.73829080006129,18.23192905609851,2.364917608293391,2.135345588874419,4.858475377476113,2832.0,2832.0,2832.0,7264.0,727.0
Deng_BAIC_EU500,coulomb,vehicle_10,979,59.63008439476949,50.852341330761455,97.6,,,,,,740.0,7264.0,727.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,979,6.3564703053830485,5.347158839979556,15.200000000000003,3.6292716766902147,3.535483870967742,4.799999999999994,6964.0,1811.0,1811.0,7264.0,727.0
Deng_BAIC_EU500,ekf,vehicle_10,980,8.06855339705604,6.582046393272433,16.0,3.8088775345737997,3.7659301985798104,4.916908174577839,4298.0,2033.0,2033.0,5379.0,674.0
Deng_BAIC_EU500,coulomb,vehicle_10,980,53.834975460057656,45.56552206642734,89.6,,,,,,608.0,5379.0,674.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,980,8.345572862176205,7.497297962701283,17.200000000000003,,,,,,2193.0,5379.0,674.0
Deng_BAIC_EU500,ekf,vehicle_10,981,12.386428264585508,8.782490494247698,32.8,3.5539137623615784,3.4545454545454546,4.799999999999994,4222.0,1151.0,1151.0,4543.0,455.0
Deng_BAIC_EU500,coulomb,vehicle_10,981,57.67288213127415,47.91833914537916,97.6,,,,,,530.0,4543.0,455.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,981,6.4298046772136725,5.571338274731343,16.799999999999994,3.5539137623615784,3.4545454545454546,4.799999999999994,4222.0,410.0,410.0,4543.0,455.0
Deng_BAIC_EU500,ekf,vehicle_10,982,3.766572904627326,3.0503481744295113,11.743032288178052,2.2953541373319166,2.037278523812324,4.964359713891719,1341.0,1341.0,1341.0,6104.0,611.0
Deng_BAIC_EU500,coulomb,vehicle_10,982,49.987663750909,40.93384838388184,94.20075881992375,,,,,,811.0,6104.0,611.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,982,5.195842234848501,3.9341563705634637,15.59999999999999,3.8665747115502627,3.8079999999999994,4.799999999999994,5864.0,0.0,0.0,6104.0,611.0
Deng_BAIC_EU500,ekf,vehicle_10,983,8.378102733718132,7.439690919957179,14.14772032758621,3.664381572338272,3.575384615384615,4.799999999999994,1045.0,1045.0,1045.0,1686.0,170.0
Deng_BAIC_EU500,coulomb,vehicle_10,983,7.5975528734153945,6.7422883180189395,14.000000000000002,,,,,,395.0,1686.0,170.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,983,8.471729276498673,7.46602197004471,16.000000000000004,3.664381572338272,3.575384615384615,4.799999999999994,1045.0,1045.0,1045.0,1686.0,170.0
Deng_BAIC_EU500,ekf,vehicle_10,984,3.5400350882693354,3.473990198055591,5.092280902004642,3.8904008882771732,3.869253188547323,4.934147359177887,951.0,0.0,0.0,1812.0,182.0
Deng_BAIC_EU500,coulomb,vehicle_10,984,16.359480670597794,13.880045433139657,31.23453986206893,,,,,,531.0,1812.0,182.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,984,8.234403731405884,6.95106924813516,17.599999999999994,,,,,,180.0,1812.0,182.0
Deng_BAIC_EU500,ekf,vehicle_10,985,13.963591895908273,10.0818536865405,39.57358495604451,,,,,,711.0,3499.0,351.0
Deng_BAIC_EU500,coulomb,vehicle_10,985,40.693281162538604,33.6119403108469,72.61747708620685,,,,,,531.0,3499.0,351.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,985,8.006814315216424,7.038179993008507,18.400000000000006,,,,,0.0,0.0,3499.0,351.0
Deng_BAIC_EU500,ekf,vehicle_10,986,6.045722976661253,5.127747057051593,24.325331721949816,,,,,465.0,465.0,3459.0,433.0
Deng_BAIC_EU500,coulomb,vehicle_10,986,41.29073189513526,33.95458217832906,74.67557580076638,,,,,,521.0,3459.0,433.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,986,6.988005055604209,5.8733984660990295,17.200000000000003,,,,,0.0,0.0,3459.0,433.0
Deng_BAIC_EU500,ekf,vehicle_10,987,9.844781639937485,7.142405211773481,33.856592904886135,3.304945788763663,3.2000000000000006,4.799999999999994,3632.0,641.0,641.0,4073.0,408.0
Deng_BAIC_EU500,coulomb,vehicle_10,987,48.46134716281226,40.404766379718914,81.98079611877421,,,,,,530.0,4073.0,408.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,987,6.853592128257303,5.80721674780162,17.599999999999994,3.304945788763663,3.2000000000000006,4.799999999999994,3632.0,0.0,0.0,4073.0,408.0
Deng_BAIC_EU500,ekf,vehicle_10,988,3.9900381116788806,2.4836277032395992,16.851844974867557,1.4278882859980835,0.98154586384392,4.922802270574389,1711.0,1711.0,1711.0,7936.0,795.0
Deng_BAIC_EU500,coulomb,vehicle_10,988,35.976943224062694,29.32220759758793,70.24184850383159,,,,,1301.0,1301.0,7936.0,795.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,988,4.4907159773794465,2.7428241338054056,14.400000000000002,,,,,0.0,0.0,7936.0,795.0
Deng_BAIC_EU500,ekf,vehicle_10,989,10.725683461825989,8.023488958078634,25.2,,,,,1310.0,1310.0,3872.0,388.0
Deng_BAIC_EU500,coulomb,vehicle_10,989,49.29665519236374,40.529572409946915,88.0,,,,,,510.0,3872.0,388.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,989,6.713275799793865,5.956471581457342,16.400000000000002,,,,,1080.0,1080.0,3872.0,388.0
Deng_BAIC_EU500,ekf,vehicle_10,990,9.22962399232221,6.434660866740223,18.85220742529775,1.760751829401482,1.383601745424679,4.95431213665099,3692.0,3692.0,10.0,7614.0,762.0
Deng_BAIC_EU500,coulomb,vehicle_10,990,52.94313548314419,45.53038184755534,87.2,,,,,,790.0,7614.0,762.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,990,6.216982201085449,5.034218591800429,14.800000000000002,,,,,2561.0,2561.0,7614.0,762.0
Deng_BAIC_EU500,ekf,vehicle_10,991,3.4936151884173294,2.558885098470656,11.50735534578023,2.0502408789872537,1.8402714586135092,4.974002748326134,100.0,100.0,100.0,961.0,97.0
Deng_BAIC_EU500,coulomb,vehicle_10,991,10.062821928548303,8.30519312408658,20.000000000000007,,,,,,511.0,961.0,97.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,991,3.8193705125663855,3.5112695513215137,6.745742424967959,,,,,0.0,0.0,961.0,97.0
Deng_BAIC_EU500,ekf,vehicle_10,992,11.710178106137075,7.79551836484084,33.49684860162495,3.731277934398373,3.691069707588375,4.948448325027732,1998.0,701.0,701.0,2591.0,326.0
Deng_BAIC_EU500,coulomb,vehicle_10,992,28.363563138119385,23.22040285086267,55.90708913793107,,,,,,520.0,2591.0,326.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,992,3.994150782160441,3.5120664497871177,16.400000000000002,,,,,0.0,0.0,2591.0,326.0
Deng_BAIC_EU500,ekf,vehicle_10,993,10.99511764388687,7.96065183882098,29.2,3.6801866139531922,3.5891878378378372,4.79999499999999,4376.0,1208.0,1208.0,4664.0,584.0
Deng_BAIC_EU500,coulomb,vehicle_10,993,59.54130120930221,49.71845449352336,97.6,,,,,,520.0,4664.0,584.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,993,6.4820222902020035,5.7388938383182975,16.400000000000002,3.6801866139531922,3.5891878378378372,4.79999499999999,4376.0,696.0,696.0,4664.0,584.0
Deng_BAIC_EU500,ekf,vehicle_10,994,5.997730074461482,5.556395795604954,8.61009579655173,3.314303128981554,3.215383076923077,4.79999499999999,552.0,552.0,552.0,960.0,121.0
Deng_BAIC_EU500,coulomb,vehicle_10,994,4.756109779787225,4.191187189221366,8.400000000000007,,,,,,192.0,960.0,121.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,994,6.366128532779805,5.8082633884297525,10.40000000000001,3.314303128981554,3.215383076923077,4.79999499999999,552.0,552.0,552.0,960.0,121.0
Deng_BAIC_EU500,ekf,vehicle_10,995,5.8241852190125645,5.022298623538952,11.382756639638773,3.534859126984411,3.4285702380952374,4.79999499999999,5520.0,1904.0,8.0,5848.0,732.0
Deng_BAIC_EU500,coulomb,vehicle_10,995,61.78959173732983,53.54912020632394,98.0,,,,,,520.0,5848.0,732.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,995,9.092653487613527,8.158765576164148,17.200000000000003,3.534859126984411,3.4285702380952374,4.79999499999999,5520.0,5520.0,3344.0,5848.0,732.0
Deng_BAIC_EU500,ekf,vehicle_10,996,14.36725676481177,10.874944094543299,29.2,3.1893106721006377,2.9267506760243616,4.903378093215116,1180.0,1180.0,1180.0,2501.0,251.0
Deng_BAIC_EU500,coulomb,vehicle_10,996,27.470055551926503,22.53924592747782,54.332566475095746,,,,,,520.0,2501.0,251.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,996,5.2924730103970585,5.103817655777156,8.526488217530764,,,,,800.0,800.0,2501.0,251.0
Deng_BAIC_EU500,ekf,vehicle_10,997,6.885557108522809,5.456155256662532,14.365350363251611,3.661339291216454,3.567567567567568,4.799999999999994,6198.0,2353.0,8.0,6486.0,814.0
Deng_BAIC_EU500,coulomb,vehicle_10,997,60.48376787373818,52.17298750950323,98.0,,,,,,600.0,6486.0,814.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,997,7.848374451057054,6.905733204672429,16.400000000000002,3.661339291216454,3.567567567567568,4.799999999999994,6198.0,2257.0,2257.0,6486.0,814.0
Deng_BAIC_EU500,ekf,vehicle_10,998,7.14158030983101,5.646720272642379,14.756747793194942,3.6584377357883655,3.5706109913919017,4.799999999999994,6183.0,2281.0,2281.0,6464.0,647.0
Deng_BAIC_EU500,coulomb,vehicle_10,998,61.09758368639079,52.708548698052304,97.6,,,,,,590.0,6464.0,647.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,998,7.742512281575688,6.8100164389288915,16.000000000000004,3.660789438132822,3.5724137931034483,4.799999999999994,6183.0,2091.0,2091.0,6464.0,647.0
Deng_BAIC_EU500,ekf,vehicle_10,999,9.519782681873687,6.957680072335015,27.520415882404976,,,,,832.0,832.0,3744.0,469.0
Deng_BAIC_EU500,coulomb,vehicle_10,999,46.891820200528336,38.54967967864941,84.77256985747117,,,,,,520.0,3744.0,469.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,999,6.4443877077694705,5.5590705202974595,16.400000000000002,,,,,32.0,32.0,3744.0,469.0
Deng_BAIC_EU500,ekf,vehicle_10,1000,23.22844577222677,13.597851201620834,57.60000000000001,3.660789438132822,3.5724137931034483,4.799999999999994,2892.0,851.0,851.0,3172.0,318.0
Deng_BAIC_EU500,coulomb,vehicle_10,1000,29.28320706930201,24.282521184805688,53.89220563601537,,,,,,601.0,3172.0,318.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,1000,6.269033063789384,5.059856543060266,15.59999999999999,3.660789438132822,3.5724137931034483,4.799999999999994,2892.0,0.0,0.0,3172.0,318.0
Deng_BAIC_EU500,ekf,vehicle_10,1001,10.890205018128622,6.374415872349102,34.768118077076984,4.632802299133552,4.628571428571426,4.799999999999994,3183.0,691.0,691.0,3243.0,325.0
Deng_BAIC_EU500,coulomb,vehicle_10,1001,38.470421459580486,31.644329839546188,69.65433512068981,,,,,,511.0,3243.0,325.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,1001,5.073110075152965,3.5158312201609254,14.400000000000002,4.632802299133552,4.628571428571426,4.799999999999994,3183.0,0.0,0.0,3243.0,325.0
Deng_BAIC_EU500,ekf,vehicle_10,1002,8.970273858143164,7.032374940728367,17.029787972334063,2.6839575239237203,2.5336086199133407,4.981833461704799,3103.0,3103.0,10.0,5244.0,525.0
Deng_BAIC_EU500,coulomb,vehicle_10,1002,54.45672510343699,46.97992675708812,90.4,,,,,,511.0,5244.0,525.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,1002,5.122132851699608,3.814675499289212,11.203297186712089,,,,,1702.0,70.0,5244.0,525.0
Deng_BAIC_EU500,ekf,vehicle_10,1003,14.072426934703355,9.780857946321703,30.0,1.8073069345458028,1.3134726586797045,4.9536223042827565,1560.0,1560.0,1560.0,3199.0,403.0
Deng_BAIC_EU500,coulomb,vehicle_10,1003,39.200153607073666,31.99267556289989,75.73088351532569,,,,,,504.0,3199.0,403.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,1003,2.3120215838117306,1.5861592239782385,6.143175440522591,1.7481200836627746,1.2227600347150371,4.864872874164328,280.0,280.0,280.0,3199.0,403.0
Deng_BAIC_EU500,ekf,vehicle_10,1004,15.698321679485566,9.439102977171547,42.33261279393162,2.4642303583281144,2.2105735584862227,4.966305445014896,1271.0,1271.0,1271.0,3865.0,388.0
Deng_BAIC_EU500,coulomb,vehicle_10,1004,40.59910279877829,33.2257853968529,75.82113179693486,,,,,,590.0,3865.0,388.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,1004,3.677114200901198,3.1311173516931876,10.40000000000001,3.6177340974704033,3.52,4.799999999999994,3583.0,0.0,0.0,3865.0,388.0
Deng_BAIC_EU500,ekf,vehicle_10,1005,8.625721675956958,6.092695475201004,23.46980885675083,2.2176939426736277,2.003570865094394,4.97901667541597,1362.0,1362.0,1362.0,3494.0,350.0
Deng_BAIC_EU500,coulomb,vehicle_10,1005,43.61050122863418,35.64997384145595,82.52004265134107,,,,,,521.0,3494.0,350.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,1005,3.2104270072765875,2.258902101921741,11.2,,,,,0.0,0.0,3494.0,350.0
Deng_BAIC_EU500,ekf,vehicle_10,1006,10.190517825341246,7.866658531005151,19.839671698780677,2.60089755226991,2.4608385904353156,4.910732889418079,3563.0,3563.0,10.0,6395.0,640.0
Deng_BAIC_EU500,coulomb,vehicle_10,1006,59.37855537497491,51.12075839630628,97.6,,,,,,591.0,6395.0,640.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,1006,4.526377180286224,3.4941055183625656,11.6,3.684824423833889,3.6000000000000005,4.799999999999994,6115.0,1672.0,20.0,6395.0,640.0
Deng_BAIC_EU500,ekf,vehicle_10,1007,8.068973468479292,7.3622220353168695,15.008660747208962,3.8815300248811226,3.7625818225466645,4.980372377626885,3713.0,2312.0,2312.0,4094.0,410.0
Deng_BAIC_EU500,coulomb,vehicle_10,1007,28.767483123549166,23.685000965671442,55.899927536398565,,,,,,801.0,4094.0,410.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,1007,3.114442307294089,2.9216521024251754,4.676840701803431,3.114442307294089,2.9216521024251754,4.676840701803431,0.0,0.0,0.0,4094.0,410.0
Deng_BAIC_EU500,ekf,vehicle_10,1008,14.094450331873817,11.562684943761587,24.108862157780344,4.9123115558787465,4.911728295062804,4.998431895566135,6556.0,3814.0,3814.0,6576.0,658.0
Deng_BAIC_EU500,coulomb,vehicle_10,1008,53.03559460570193,44.20579261037745,90.0,,,,,,791.0,6576.0,658.0
Deng_BAIC_EU500,ocv_lookup,vehicle_10,1008,2.934195657675722,2.6142667681869787,5.639159758988499,2.682476054508937,2.4134490125177086,4.61960409188234,721.0,721.0,721.0,6576.0,658.0
Deng_BAIC_EU500,ekf,vehicle_10,1009,2.959783780017591,1.9170634454391766,10.904992424780758,1.5222661635257568,1.1248221750892933,4.90268656111339,433.0,433.0,433.0,3156.0,395.0
